2022/4/7,15:45:16,采样间隔:,0.1 s,,,,,
8.40E-06,87.22,1.10435,3.15E-06,7.79E-06,68.012,1111,7.46E-08,282.644115
8.30E-06,87.22,1.10435,3.14E-06,7.69E-06,67.788,1111,7.49E-08,282.644115
8.24E-06,87.22,1.10435,3.15E-06,7.62E-06,67.536,1111,7.53E-08,282.644115
8.28E-06,87.22,1.10435,3.18E-06,7.65E-06,67.4,1111,7.56E-08,282.644115
8.48E-06,87.21,1.10435,3.35E-06,7.80E-06,66.768,1111,7.58E-08,282.644115
8.63E-06,87.21,1.103296,3.40E-06,7.93E-06,66.802,1111,7.72E-08,282.56531
8.77E-06,87.21,1.103296,3.38E-06,8.09E-06,67.297,1111,7.86E-08,282.56531
8.86E-06,87.2,1.103296,3.33E-06,8.21E-06,67.924,1111,7.94E-08,282.56531
8.90E-06,87.2,1.103296,3.26E-06,8.28E-06,68.497,1111,7.95E-08,282.56531
9.00E-06,87.2,1.103296,3.25E-06,8.40E-06,68.842,1111,7.95E-08,282.485315
9.08E-06,87.2,1.105478,3.25E-06,8.48E-06,69.009,1111,7.96E-08,282.485315
9.02E-06,87.19,1.105478,3.25E-06,8.42E-06,68.909,1111,7.95E-08,282.485315
8.91E-06,87.19,1.105478,3.29E-06,8.29E-06,68.37,1111,7.95E-08,282.485315
8.84E-06,87.19,1.105478,3.31E-06,8.20E-06,68.029,1111,7.97E-08,282.485315
8.84E-06,87.18,1.105478,3.29E-06,8.21E-06,68.19,1111,7.97E-08,282.407105
8.88E-06,87.18,1.105913,3.28E-06,8.25E-06,68.279,1111,7.93E-08,282.407105
9.00E-06,87.18,1.105913,3.29E-06,8.38E-06,68.552,1111,7.88E-08,282.407105
9.18E-06,87.17,1.105913,3.31E-06,8.57E-06,68.864,1111,7.84E-08,282.407105
9.29E-06,87.17,1.105913,3.27E-06,8.70E-06,69.383,1111,7.84E-08,282.407105
9.29E-06,87.17,1.105913,3.24E-06,8.71E-06,69.603,1111,7.84E-08,282.3283
9.24E-06,87.17,1.107299,3.27E-06,8.64E-06,69.249,1111,7.84E-08,282.3283
9.12E-06,87.17,1.107299,3.33E-06,8.49E-06,68.59,1111,7.83E-08,282.3283
8.92E-06,87.17,1.107299,3.35E-06,8.27E-06,67.942,1111,7.86E-08,282.3283
8.79E-06,87.16,1.107299,3.36E-06,8.12E-06,67.523,1111,7.94E-08,282.248305
8.73E-06,87.16,1.107299,3.39E-06,8.04E-06,67.168,1111,8.05E-08,282.248305
8.66E-06,87.16,1.107367,3.39E-06,7.97E-06,66.954,1111,8.19E-08,282.248305
8.56E-06,87.15,1.107367,3.36E-06,7.87E-06,66.858,1111,8.31E-08,282.248305
8.53E-06,87.15,1.107367,3.35E-06,7.84E-06,66.899,1111,8.38E-08,282.248305
8.50E-06,87.15,1.107367,3.35E-06,7.81E-06,66.804,1111,8.45E-08,282.171582
8.50E-06,87.15,1.107367,3.41E-06,7.78E-06,66.323,1111,8.54E-08,282.171582
8.66E-06,87.15,1.107385,3.43E-06,7.96E-06,66.71,1111,8.68E-08,282.171582
8.91E-06,87.15,1.107385,3.39E-06,8.24E-06,67.635,1111,8.78E-08,282.171582
9.12E-06,87.15,1.107385,3.41E-06,8.46E-06,68.042,1111,8.84E-08,282.171582
9.23E-06,87.14,1.107385,3.44E-06,8.56E-06,68.111,1111,8.95E-08,282.092182
9.27E-06,87.14,1.107385,3.39E-06,8.63E-06,68.575,1111,9.04E-08,282.092182
9.34E-06,87.14,1.110102,3.36E-06,8.72E-06,68.925,1111,9.01E-08,282.092182
9.41E-06,87.13,1.110102,3.37E-06,8.79E-06,69.021,1111,8.97E-08,282.092182
9.46E-06,87.13,1.110102,3.40E-06,8.82E-06,68.918,1111,8.96E-08,282.092182
9.44E-06,87.13,1.110102,3.38E-06,8.82E-06,69.022,1111,8.99E-08,282.014269
9.44E-06,87.12,1.110102,3.32E-06,8.83E-06,69.382,1111,9.01E-08,282.014269
9.52E-06,87.12,1.100221,3.28E-06,8.94E-06,69.864,1111,9.01E-08,282.014269
9.59E-06,87.12,1.100221,3.27E-06,9.01E-06,70.072,1111,8.98E-08,282.014269
9.59E-06,87.11,1.100221,3.30E-06,9.00E-06,69.88,1111,8.79E-08,281.935761
9.62E-06,87.11,1.100221,3.30E-06,9.04E-06,69.929,1111,8.58E-08,281.935761
9.64E-06,87.11,1.100221,3.25E-06,9.07E-06,70.296,1111,8.45E-08,281.935761
9.62E-06,87.11,1.095344,3.24E-06,9.06E-06,70.304,1111,8.43E-08,281.935761
9.58E-06,87.11,1.095344,3.21E-06,9.02E-06,70.417,1111,8.44E-08,281.935761
9.55E-06,87.11,1.095344,3.19E-06,9.00E-06,70.484,1111,8.47E-08,281.855767
9.56E-06,87.1,1.095344,3.24E-06,9.00E-06,70.179,1111,8.49E-08,281.855767
9.54E-06,87.1,1.095344,3.31E-06,8.95E-06,69.672,1111,8.42E-08,281.855767
9.52E-06,87.1,1.086646,3.36E-06,8.91E-06,69.312,1111,8.30E-08,281.855767
9.52E-06,87.1,1.086646,3.39E-06,8.90E-06,69.135,1111,8.22E-08,281.855767
9.55E-06,87.1,1.086646,3.40E-06,8.93E-06,69.178,1111,8.24E-08,281.776664
9.62E-06,87.1,1.086646,3.41E-06,9.00E-06,69.233,1111,8.29E-08,281.776664
9.61E-06,87.08,1.086646,3.36E-06,9.00E-06,69.531,1111,8.32E-08,281.776664
9.53E-06,87.08,1.088078,3.36E-06,8.92E-06,69.378,1111,8.31E-08,281.776664
9.41E-06,87.08,1.088078,3.37E-06,8.79E-06,69.026,1111,8.31E-08,281.699346
9.32E-06,87.08,1.088078,3.38E-06,8.68E-06,68.74,1111,8.34E-08,281.699346
9.24E-06,87.08,1.088078,3.41E-06,8.59E-06,68.352,1111,8.39E-08,281.699346
9.18E-06,87.08,1.088078,3.41E-06,8.52E-06,68.165,1111,8.45E-08,281.699346
9.13E-06,87.08,0.995368,3.43E-06,8.46E-06,67.909,1111,8.55E-08,281.699346
9.20E-06,87.07,0.995368,3.43E-06,8.54E-06,68.122,1111,8.64E-08,281.624109
9.30E-06,87.07,0.995368,3.38E-06,8.67E-06,68.707,1111,8.70E-08,281.624109
9.38E-06,87.07,0.995368,3.31E-06,8.78E-06,69.354,1111,8.70E-08,281.624109
9.43E-06,87.06,0.995368,3.27E-06,8.85E-06,69.688,1111,8.70E-08,281.624109
9.49E-06,87.06,1.1026,3.29E-06,8.90E-06,69.716,1111,8.69E-08,281.624109
9.56E-06,87.06,1.1026,3.30E-06,8.97E-06,69.818,1111,8.67E-08,281.542628
9.58E-06,87.06,1.1026,3.32E-06,8.99E-06,69.714,1111,8.67E-08,281.542628
9.61E-06,87.06,1.1026,3.33E-06,9.02E-06,69.713,1111,8.67E-08,281.542628
9.60E-06,87.06,1.1026,3.35E-06,9.00E-06,69.592,1111,8.68E-08,281.542628
9.53E-06,87.05,1.117429,3.34E-06,8.92E-06,69.448,1111,8.69E-08,281.46412
9.49E-06,87.05,1.117429,3.34E-06,8.88E-06,69.372,1111,8.69E-08,281.46412
9.48E-06,87.05,1.117429,3.36E-06,8.86E-06,69.258,1111,8.70E-08,281.46412
9.51E-06,87.04,1.117429,3.35E-06,8.90E-06,69.359,1111,8.71E-08,281.46412
9.54E-06,87.04,1.117429,3.38E-06,8.92E-06,69.237,1111,8.72E-08,281.46412
9.49E-06,87.04,1.114369,3.39E-06,8.87E-06,69.069,1111,8.74E-08,281.389181
9.47E-06,87.03,1.114369,3.37E-06,8.85E-06,69.144,1111,8.70E-08,281.389181
9.51E-06,87.03,1.114369,3.36E-06,8.89E-06,69.303,1111,8.63E-08,281.389181
9.50E-06,87.03,1.114369,3.34E-06,8.89E-06,69.429,1111,8.57E-08,281.389181
9.47E-06,87.03,1.114369,3.29E-06,8.88E-06,69.662,1111,8.51E-08,281.389181
9.44E-06,87.03,1.106423,3.29E-06,8.84E-06,69.601,1111,8.45E-08,281.311566
9.37E-06,87.03,1.106423,3.34E-06,8.76E-06,69.148,1111,8.43E-08,281.311566
9.30E-06,87.02,1.106423,3.36E-06,8.67E-06,68.788,1111,8.44E-08,281.311566
9.29E-06,87.02,1.106423,3.32E-06,8.67E-06,69.033,1111,8.45E-08,281.311566
9.31E-06,87.02,1.106423,3.33E-06,8.70E-06,69.061,1111,8.45E-08,281.233355
9.38E-06,87.02,1.109943,3.29E-06,8.78E-06,69.448,1111,8.45E-08,281.233355
9.45E-06,87.01,1.109943,3.28E-06,8.86E-06,69.721,1111,8.44E-08,281.233355
9.51E-06,87.01,1.109943,3.26E-06,8.93E-06,69.916,1111,8.43E-08,281.233355
9.55E-06,87.01,1.109943,3.25E-06,8.98E-06,70.094,1111,8.45E-08,281.233355
9.57E-06,87.01,1.109943,3.23E-06,9.01E-06,70.279,1111,8.48E-08,281.157524
9.56E-06,87.01,1.106345,3.17E-06,9.02E-06,70.635,1111,8.48E-08,281.157524
9.60E-06,87.01,1.106345,3.15E-06,9.07E-06,70.824,1111,8.50E-08,281.157524
9.64E-06,86.99,1.106345,3.18E-06,9.10E-06,70.765,1111,8.52E-08,281.157524
9.70E-06,86.99,1.106345,3.24E-06,9.14E-06,70.458,1111,8.53E-08,281.157524
9.74E-06,86.99,1.106345,3.29E-06,9.17E-06,70.27,1111,8.53E-08,281.07634
9.75E-06,86.99,1.111666,3.30E-06,9.17E-06,70.214,1111,8.52E-08,281.07634
9.77E-06,86.99,1.111666,3.31E-06,9.19E-06,70.186,1111,8.52E-08,281.07634
9.80E-06,86.99,1.111666,3.32E-06,9.22E-06,70.213,1111,8.52E-08,281.07634
9.83E-06,86.98,1.111666,3.37E-06,9.24E-06,69.946,1111,8.50E-08,281.000508
9.84E-06,86.98,1.111666,3.36E-06,9.25E-06,70.068,1111,8.45E-08,281.000508
9.83E-06,86.98,1.107938,3.32E-06,9.26E-06,70.256,1111,8.42E-08,281.000508
9.76E-06,86.98,1.107938,3.27E-06,9.20E-06,70.438,1111,8.38E-08,281.000508
9.69E-06,86.98,1.107938,3.26E-06,9.13E-06,70.362,1111,8.37E-08,281.000508
9.72E-06,86.98,1.107938,3.32E-06,9.14E-06,70.038,1111,8.35E-08,280.922001
9.75E-06,86.97,1.107938,3.40E-06,9.14E-06,69.569,1111,8.33E-08,280.922001
9.74E-06,86.97,1.107934,3.42E-06,9.12E-06,69.45,1111,8.24E-08,280.922001
9.75E-06,86.97,1.107934,3.43E-06,9.12E-06,69.418,1111,8.14E-08,280.922001
9.73E-06,86.96,1.107934,3.37E-06,9.12E-06,69.729,1111,8.08E-08,280.922001
9.67E-06,86.96,1.107934,3.29E-06,9.09E-06,70.091,1111,8.07E-08,280.845277
9.63E-06,86.96,1.114863,3.23E-06,9.07E-06,70.394,1111,8.09E-08,280.845277
9.58E-06,86.96,1.114863,3.23E-06,9.02E-06,70.271,1111,8.15E-08,280.845277
9.56E-06,86.95,1.114863,3.30E-06,8.97E-06,69.79,1111,8.17E-08,280.845277
9.54E-06,86.95,1.114863,3.35E-06,8.93E-06,69.432,1111,8.16E-08,280.767364
9.49E-06,86.95,1.114863,3.34E-06,8.88E-06,69.365,1111,8.13E-08,280.767364
9.47E-06,86.95,1.10255,3.32E-06,8.88E-06,69.519,1111,8.11E-08,280.767364
9.50E-06,86.95,1.10255,3.26E-06,8.92E-06,69.958,1111,8.10E-08,280.767364
9.49E-06,86.95,1.10255,3.19E-06,8.94E-06,70.374,1111,8.15E-08,280.767364
9.44E-06,86.94,1.10255,3.21E-06,8.88E-06,70.097,1111,8.22E-08,280.69302
9.42E-06,86.94,1.10255,3.29E-06,8.83E-06,69.574,1111,8.23E-08,280.69302
9.40E-06,86.94,1.098563,3.27E-06,8.81E-06,69.657,1111,8.24E-08,280.69302
9.36E-06,86.93,1.098563,3.25E-06,8.78E-06,69.659,1111,8.25E-08,280.69302
9.22E-06,86.93,1.098563,3.38E-06,8.57E-06,68.464,1111,8.23E-08,280.69302
9.11E-06,86.93,1.098563,3.54E-06,8.39E-06,67.16,1111,8.27E-08,280.61481
9.07E-06,86.93,1.098563,3.55E-06,8.34E-06,66.966,1111,8.47E-08,280.61481
9.04E-06,86.93,1.091681,3.51E-06,8.34E-06,67.163,1111,8.56E-08,280.61481
9.00E-06,86.93,1.091681,3.47E-06,8.30E-06,67.312,1111,8.57E-08,280.61481
8.94E-06,86.92,1.091681,3.42E-06,8.25E-06,67.471,1111,8.53E-08,280.538681
8.85E-06,86.92,1.091681,3.35E-06,8.19E-06,67.749,1111,8.48E-08,280.538681
8.75E-06,86.92,1.091681,3.26E-06,8.12E-06,68.103,1111,8.43E-08,280.538681
8.88E-06,86.92,1.084468,3.25E-06,8.27E-06,68.54,1111,8.34E-08,280.538681
9.12E-06,86.92,1.084468,3.24E-06,8.53E-06,69.219,1111,8.18E-08,280.538681
9.27E-06,86.92,1.084468,3.22E-06,8.69E-06,69.674,1111,8.09E-08,280.460768
9.29E-06,86.91,1.084468,3.23E-06,8.71E-06,69.654,1111,8.02E-08,280.460768
9.17E-06,86.91,1.084468,3.23E-06,8.58E-06,69.356,1111,7.86E-08,280.460768
9.07E-06,86.91,1.08504,3.22E-06,8.48E-06,69.199,1111,7.77E-08,280.460768
8.99E-06,86.91,1.08504,3.29E-06,8.37E-06,68.572,1111,7.72E-08,280.460768
9.03E-06,86.91,1.08504,3.36E-06,8.38E-06,68.172,1111,7.66E-08,280.382558
9.08E-06,86.91,1.08504,3.41E-06,8.41E-06,67.906,1111,7.57E-08,280.382558
9.07E-06,86.9,1.08504,3.43E-06,8.39E-06,67.803,1111,7.53E-08,280.382558
9.03E-06,86.9,1.095278,3.39E-06,8.37E-06,67.941,1111,7.54E-08,280.382558
8.92E-06,86.9,1.095278,3.34E-06,8.27E-06,68.013,1111,7.54E-08,280.307024
8.81E-06,86.9,1.095278,3.32E-06,8.15E-06,67.831,1111,7.54E-08,280.307024
8.74E-06,86.89,1.095278,3.31E-06,8.09E-06,67.729,1111,7.54E-08,280.307024
8.63E-06,86.89,1.095278,3.23E-06,8.00E-06,68.049,1111,7.55E-08,280.307024
8.70E-06,86.89,1.102198,3.23E-06,8.08E-06,68.202,1111,7.62E-08,280.307024
8.98E-06,86.89,1.102198,3.30E-06,8.36E-06,68.474,1111,7.64E-08,280.230598
9.27E-06,86.89,1.102198,3.36E-06,8.64E-06,68.76,1111,7.62E-08,280.230598
9.47E-06,86.89,1.102198,3.39E-06,8.84E-06,69.012,1111,7.61E-08,280.230598
9.34E-06,86.88,1.102198,3.32E-06,8.73E-06,69.183,1111,7.61E-08,280.230598
8.92E-06,86.88,1.0706,3.14E-06,8.36E-06,69.427,1111,7.69E-08,280.230598
8.86E-06,86.88,1.0706,3.07E-06,8.31E-06,69.699,1111,7.98E-08,280.153279
8.96E-06,86.87,1.0706,3.14E-06,8.39E-06,69.499,1111,8.18E-08,280.153279
8.05E-06,86.87,1.0706,3.11E-06,7.43E-06,67.304,1111,8.23E-08,280.153279
2.61E-05,86.87,1.0706,6.69E-07,-2.61E-05,-88.532,1111,1.57E-07,280.153279
4.80E-05,86.86,1.075474,-7.25E-07,-4.80E-05,-90.866,1111,3.78E-07,280.077448
4.04E-05,86.86,1.075474,-9.71E-08,-4.04E-05,-90.138,1111,5.19E-07,280.077448
2.44E-05,86.86,1.075474,1.06E-06,-2.44E-05,-87.462,1111,5.83E-07,280.077448
1.12E-05,86.86,1.075474,2.02E-06,-1.11E-05,-79.506,1111,6.03E-07,280.077448
3.53E-06,86.86,1.075474,2.66E-06,-2.31E-06,-40.923,1111,6.09E-07,280.077448
4.01E-06,86.86,1.082521,3.03E-06,2.62E-06,40.914,1111,6.09E-07,280.001022
6.27E-06,86.85,1.082521,3.23E-06,5.38E-06,59.04,1111,6.09E-07,280.001022
7.50E-06,86.85,1.082521,3.27E-06,6.75E-06,64.159,1111,6.09E-07,280.001022
8.09E-06,86.85,1.082521,3.28E-06,7.39E-06,66.087,1111,6.09E-07,280.001022
8.39E-06,86.84,1.082521,3.30E-06,7.71E-06,66.834,1111,6.09E-07,280.001022
8.52E-06,86.84,1.054862,3.42E-06,7.80E-06,66.331,1111,6.10E-07,279.925191
8.60E-06,86.84,1.054862,3.49E-06,7.86E-06,66.051,1111,6.10E-07,279.925191
8.66E-06,86.84,1.054862,3.42E-06,7.96E-06,66.767,1111,6.11E-07,279.925191
8.70E-06,86.84,1.054862,3.34E-06,8.03E-06,67.42,1111,6.11E-07,279.925191
8.75E-06,86.84,1.054862,3.34E-06,8.09E-06,67.574,1111,6.11E-07,279.925191
8.79E-06,86.84,1.144933,3.37E-06,8.12E-06,67.485,1111,6.12E-07,279.84698
8.82E-06,86.83,1.144933,3.39E-06,8.14E-06,67.367,1111,6.12E-07,279.84698
8.83E-06,86.83,1.144933,3.41E-06,8.15E-06,67.284,1111,6.12E-07,279.84698
8.84E-06,86.83,1.144933,3.34E-06,8.19E-06,67.825,1111,6.13E-07,279.84698
8.86E-06,86.82,1.144933,3.27E-06,8.24E-06,68.371,1111,6.13E-07,279.770554
8.87E-06,86.82,1.13205,3.28E-06,8.24E-06,68.279,1111,6.13E-07,279.770554
8.79E-06,86.82,1.13205,3.36E-06,8.13E-06,67.527,1111,6.13E-07,279.770554
8.75E-06,86.81,1.13205,3.46E-06,8.04E-06,66.721,1111,6.14E-07,279.770554
8.75E-06,86.81,1.13205,3.42E-06,8.06E-06,66.992,1111,6.14E-07,279.770554
8.86E-06,86.81,1.13205,3.39E-06,8.19E-06,67.505,1111,6.15E-07,279.698292
9.11E-06,86.81,1.121959,3.41E-06,8.45E-06,68.032,1111,6.15E-07,279.698292
9.30E-06,86.81,1.121959,3.39E-06,8.66E-06,68.585,1111,6.15E-07,279.698292
9.39E-06,86.81,1.121959,3.37E-06,8.76E-06,68.935,1111,6.16E-07,279.698292
9.39E-06,86.8,1.121959,3.31E-06,8.78E-06,69.356,1111,6.16E-07,279.698292
9.31E-06,86.8,1.121959,3.21E-06,8.74E-06,69.821,1111,6.16E-07,279.619784
9.18E-06,86.8,1.113911,3.15E-06,8.62E-06,69.898,1111,6.16E-07,279.619784
9.07E-06,86.79,1.113911,3.13E-06,8.51E-06,69.797,1111,6.16E-07,279.619784
8.95E-06,86.79,1.113911,3.18E-06,8.37E-06,69.228,1111,6.16E-07,279.619784
8.87E-06,86.79,1.113911,3.25E-06,8.26E-06,68.498,1111,6.16E-07,279.545142
8.87E-06,86.78,1.113911,3.27E-06,8.24E-06,68.336,1111,6.16E-07,279.545142
8.86E-06,86.78,1.107186,3.27E-06,8.24E-06,68.335,1111,6.16E-07,279.545142
9.07E-06,86.78,1.107186,3.30E-06,8.45E-06,68.671,1111,6.16E-07,279.545142
9.26E-06,86.78,1.107186,3.33E-06,8.64E-06,68.914,1111,6.16E-07,279.545142
9.26E-06,86.78,1.107186,3.37E-06,8.63E-06,68.673,1111,6.16E-07,279.468419
9.15E-06,86.78,1.107186,3.36E-06,8.51E-06,68.427,1111,6.16E-07,279.468419
8.94E-06,86.78,1.107339,3.33E-06,8.30E-06,68.121,1111,6.17E-07,279.468419
7.05E-06,86.77,1.107339,3.10E-06,6.34E-06,63.932,1111,6.17E-07,279.468419
3.36E-06,86.77,1.107339,2.62E-06,2.11E-06,38.856,1111,6.18E-07,279.468419
3.30E-06,86.77,1.107339,2.57E-06,2.06E-06,38.723,1111,6.20E-07,279.391101
4.39E-06,86.76,1.107339,2.11E-06,-3.85E-06,-61.292,1111,6.23E-07,279.391101
5.88E-05,86.76,1.106552,-1.87E-06,-5.88E-05,-91.837,1111,6.88E-07,279.391101
9.28E-05,86.76,1.106552,-4.20E-06,-9.27E-05,-92.597,1111,9.36E-07,279.391101
7.77E-05,86.76,1.106552,-3.08E-06,-7.76E-05,-92.272,1111,1.13E-06,279.317946
4.90E-05,86.76,1.106552,-9.56E-07,-4.89E-05,-91.119,1111,1.23E-06,279.317946
2.60E-05,86.76,1.106552,7.15E-07,-2.60E-05,-88.426,1111,1.26E-06,279.317946
4.90E-05,86.75,1.107222,-1.14E-06,-4.90E-05,-91.364,1111,1.29E-06,279.317946
0.000103,86.75,1.107222,-5.05E-06,-0.000103,-92.803,1111,1.42E-06,279.317946
0.000103,86.75,1.107222,-5.01E-06,-0.000103,-92.779,1111,1.62E-06,279.24152
7.12E-05,86.74,1.107222,-2.57E-06,-7.12E-05,-92.071,1111,1.74E-06,279.24152
4.04E-05,86.74,1.107222,-2.35E-07,-4.04E-05,-90.334,1111,1.78E-06,279.24152
2.00E-05,86.74,1.104228,1.27E-06,-1.99E-05,-86.302,1111,1.79E-06,279.24152
2.61E-05,86.73,1.104228,7.59E-07,-2.61E-05,-88.333,1111,1.80E-06,279.24152
2.61E-05,86.73,1.104228,7.30E-07,-2.61E-05,-88.394,1111,1.81E-06,279.165986
1.70E-05,86.73,1.104228,1.38E-06,-1.70E-05,-85.291,1111,1.81E-06,279.165986
7.37E-06,86.72,1.104228,2.14E-06,-7.06E-06,-73.17,1111,1.81E-06,279.165986
2.77E-06,86.72,1.105913,2.76E-06,2.26E-07,4.684,1111,1.81E-06,279.165986
5.38E-06,86.72,1.105913,3.09E-06,4.40E-06,54.878,1111,1.81E-06,279.091939
7.31E-06,86.72,1.105913,3.28E-06,6.54E-06,63.356,1111,1.82E-06,279.091939
5.07E-06,86.72,1.105913,2.55E-06,-4.38E-06,-59.751,1111,1.82E-06,279.091939
7.13E-05,86.72,1.105913,-2.05E-06,-7.12E-05,-91.651,1111,1.83E-06,279.091939
0.000107,86.72,1.101255,-4.48E-06,-0.000107,-92.392,1111,1.92E-06,279.091939
8.88E-05,86.71,1.101255,-3.24E-06,-8.87E-05,-92.092,1111,2.02E-06,279.016107
5.68E-05,86.71,1.101255,-1.06E-06,-5.68E-05,-91.045,1111,2.06E-06,279.016107
2.94E-05,86.71,1.101255,7.90E-07,-2.94E-05,-88.461,1111,2.07E-06,279.016107
1.10E-05,86.7,1.101255,2.01E-06,-1.08E-05,-79.322,1111,2.07E-06,279.016107
3.03E-06,86.7,1.102899,2.60E-06,-1.54E-06,-29.642,1111,2.07E-06,279.016107
4.77E-06,86.7,1.102899,2.94E-06,3.75E-06,51.954,1111,2.07E-06,278.939086
7.00E-06,86.69,1.102899,3.08E-06,6.28E-06,63.863,1111,2.08E-06,278.939086
8.10E-06,86.69,1.102899,3.16E-06,7.46E-06,67.055,1111,2.08E-06,278.939086
8.53E-06,86.69,1.102899,3.21E-06,7.90E-06,67.858,1111,2.08E-06,278.939086
8.72E-06,86.69,1.10712,3.21E-06,8.10E-06,68.365,1111,2.08E-06,278.863255
8.90E-06,86.69,1.10712,3.23E-06,8.29E-06,68.701,1111,2.09E-06,278.863255
7.10E-06,86.69,1.10712,3.12E-06,6.38E-06,63.967,1111,2.09E-06,278.863255
3.64E-05,86.68,1.10712,1.91E-07,-3.64E-05,-89.7,1111,2.09E-06,278.863255
6.22E-05,86.68,1.10712,-1.70E-06,-6.21E-05,-91.569,1111,2.11E-06,278.863255
5.11E-05,86.68,1.115594,-9.91E-07,-5.11E-05,-91.111,1111,2.14E-06,278.788613
3.08E-05,86.67,1.115594,4.36E-07,-3.08E-05,-89.188,1111,2.15E-06,278.788613
1.42E-05,86.67,1.115594,1.59E-06,-1.41E-05,-83.487,1111,2.15E-06,278.788613
4.08E-06,86.67,1.115594,2.36E-06,-3.32E-06,-54.602,1111,2.15E-06,278.788613
3.97E-06,86.67,1.115594,2.79E-06,2.82E-06,45.34,1111,2.16E-06,278.714269
6.49E-06,86.67,1.112841,2.95E-06,5.78E-06,62.977,1111,2.16E-06,278.714269
7.96E-06,86.67,1.112841,3.03E-06,7.36E-06,67.612,1111,2.16E-06,278.714269
8.61E-06,86.66,1.112841,3.15E-06,8.02E-06,68.565,1111,2.16E-06,278.714269
8.85E-06,86.66,1.112841,3.19E-06,8.25E-06,68.889,1111,2.16E-06,278.714269
8.94E-06,86.66,1.112841,3.20E-06,8.35E-06,69.017,1111,2.17E-06,278.638735
8.98E-06,86.66,1.118132,3.21E-06,8.39E-06,69.066,1111,2.17E-06,278.638735
9.00E-06,86.65,1.118132,3.22E-06,8.40E-06,69.052,1111,2.17E-06,278.638735
8.93E-06,86.65,1.118132,3.22E-06,8.33E-06,68.853,1111,2.18E-06,278.638735
8.85E-06,86.65,1.118132,3.19E-06,8.26E-06,68.852,1111,2.18E-06,278.638735
8.81E-06,86.64,1.118132,3.15E-06,8.23E-06,69.064,1111,2.18E-06,278.562309
8.85E-06,86.64,1.11855,3.14E-06,8.28E-06,69.247,1111,2.19E-06,278.562309
8.99E-06,86.64,1.11855,3.12E-06,8.43E-06,69.702,1111,2.19E-06,278.562309
9.19E-06,86.63,1.11855,3.12E-06,8.64E-06,70.148,1111,2.19E-06,278.562309
9.28E-06,86.63,1.11855,3.18E-06,8.72E-06,69.983,1111,2.20E-06,278.562309
9.27E-06,86.63,1.11855,3.26E-06,8.68E-06,69.416,1111,2.19E-06,278.488857
9.19E-06,86.63,1.111115,3.31E-06,8.57E-06,68.901,1111,2.17E-06,278.488857
9.06E-06,86.63,1.111115,3.35E-06,8.42E-06,68.33,1111,2.14E-06,278.488857
8.96E-06,86.63,1.111115,3.32E-06,8.33E-06,68.27,1111,2.13E-06,278.488857
8.83E-06,86.62,1.111115,3.26E-06,8.21E-06,68.312,1111,2.13E-06,278.413323
8.69E-06,86.62,1.111115,3.21E-06,8.08E-06,68.326,1111,2.13E-06,278.413323
8.59E-06,86.62,1.113574,3.21E-06,7.97E-06,68.057,1111,2.13E-06,278.413323
8.67E-06,86.61,1.113574,3.28E-06,8.03E-06,67.783,1111,2.14E-06,278.413323
8.78E-06,86.61,1.113574,3.31E-06,8.13E-06,67.848,1111,2.14E-06,278.413323
8.86E-06,86.61,1.113574,3.36E-06,8.20E-06,67.728,1111,2.14E-06,278.336302
8.88E-06,86.6,1.113574,3.36E-06,8.22E-06,67.768,1111,2.15E-06,278.336302
8.87E-06,86.6,1.116159,3.36E-06,8.21E-06,67.711,1111,2.15E-06,278.336302
8.84E-06,86.6,1.116159,3.34E-06,8.18E-06,67.796,1111,2.15E-06,278.336302
8.78E-06,86.6,1.116159,3.30E-06,8.14E-06,67.949,1111,2.16E-06,278.336302
8.52E-06,86.6,1.116159,3.24E-06,7.88E-06,67.635,1111,2.16E-06,278.261065
1.27E-05,86.6,1.116159,1.59E-06,-1.26E-05,-82.946,1111,2.16E-06,278.261065
2.20E-05,86.59,1.116458,8.52E-07,-2.20E-05,-87.779,1111,2.16E-06,278.261065
1.74E-05,86.59,1.116458,1.29E-06,-1.73E-05,-85.694,1111,2.16E-06,278.261065
8.96E-06,86.59,1.116458,2.07E-06,-8.71E-06,-76.607,1111,2.16E-06,278.187018
3.30E-06,86.59,1.116458,2.68E-06,-1.93E-06,-35.745,1111,2.16E-06,278.187018
3.87E-06,86.58,1.116458,3.05E-06,2.39E-06,38.072,1111,2.17E-06,278.187018
5.79E-06,86.58,1.114044,3.23E-06,4.81E-06,56.054,1111,2.17E-06,278.187018
6.97E-06,86.58,1.114044,3.30E-06,6.14E-06,61.716,1111,2.17E-06,278.187018
7.45E-06,86.57,1.114044,3.34E-06,6.66E-06,63.383,1111,2.18E-06,278.11089
7.58E-06,86.57,1.114044,3.38E-06,6.78E-06,63.532,1111,2.18E-06,278.11089
7.67E-06,86.57,1.114044,3.39E-06,6.88E-06,63.77,1111,2.18E-06,278.11089
7.75E-06,86.57,1.118056,3.32E-06,7.01E-06,64.665,1111,2.19E-06,278.11089
7.77E-06,86.57,1.118056,3.29E-06,7.04E-06,64.959,1111,2.19E-06,278.11089
7.68E-06,86.57,1.118056,3.27E-06,6.95E-06,64.776,1111,2.19E-06,278.036843
7.60E-06,86.56,1.118056,3.24E-06,6.88E-06,64.814,1111,2.20E-06,278.036843
