2022/4/7,11:37:13,采样间隔:,0.5 s,,,,,
7.01E-06,90.3,-0.119104,1.55E-06,6.83E-06,77.203,1111,8.19E-08,283.900833
6.85E-06,90.3,-0.11911,1.47E-06,6.69E-06,77.64,1111,8.06E-08,283.866635
6.96E-06,90.29,-0.123056,1.42E-06,6.82E-06,78.227,1111,8.08E-08,283.832139
7.03E-06,90.28,-0.123973,1.42E-06,6.88E-06,78.31,1111,8.08E-08,283.796156
6.82E-06,90.28,-0.121544,1.42E-06,6.67E-06,77.963,1111,8.22E-08,283.762255
7.05E-06,90.27,-0.124302,1.40E-06,6.91E-06,78.565,1111,7.92E-08,283.726867
7.09E-06,90.26,-0.132604,1.43E-06,6.95E-06,78.36,1111,7.49E-08,283.694453
6.80E-06,90.25,-0.132559,1.40E-06,6.65E-06,78.149,1111,6.80E-08,283.661147
6.90E-06,90.24,-0.125291,1.39E-06,6.76E-06,78.351,1111,6.65E-08,283.626948
7.11E-06,90.24,-0.131243,1.37E-06,6.97E-06,78.897,1111,7.11E-08,283.588884
6.92E-06,90.23,-0.130279,1.38E-06,6.78E-06,78.5,1111,7.07E-08,283.557064
7.00E-06,90.22,-0.126825,1.66E-06,6.80E-06,76.311,1111,7.83E-08,283.523163
6.92E-06,90.21,-0.120682,1.44E-06,6.76E-06,77.954,1111,7.68E-08,283.455361
6.92E-06,90.2,-0.112509,1.48E-06,6.76E-06,77.679,1111,7.68E-08,283.417892
7.07E-06,90.2,-0.117976,1.35E-06,6.94E-06,79.012,1111,7.59E-08,283.384585
6.96E-06,90.19,-0.112286,1.40E-06,6.81E-06,78.379,1111,7.65E-08,283.349495
6.90E-06,90.18,-0.073244,1.40E-06,6.75E-06,78.245,1111,7.26E-08,283.314404
7.00E-06,90.17,-0.067146,1.49E-06,6.84E-06,77.675,1111,7.15E-08,283.28318
7.05E-06,90.16,-0.05433,1.49E-06,6.89E-06,77.801,1111,6.79E-08,283.250468
7.11E-06,90.15,-0.045411,1.40E-06,6.97E-06,78.651,1111,6.80E-08,283.214485
6.83E-06,90.15,-0.045376,1.49E-06,6.67E-06,77.405,1111,6.63E-08,283.181179
6.92E-06,90.14,-0.04451,1.50E-06,6.76E-06,77.495,1111,6.65E-08,283.144007
7.11E-06,90.13,-0.045344,1.45E-06,6.96E-06,78.206,1111,6.58E-08,283.1107
7.01E-06,90.12,-0.059389,1.52E-06,6.84E-06,77.47,1111,6.67E-08,283.077097
6.97E-06,90.12,-0.067282,1.55E-06,6.80E-06,77.166,1111,7.01E-08,283.044088
6.85E-06,90.11,-0.076221,1.56E-06,6.67E-06,76.876,1111,7.29E-08,283.007808
7.05E-06,90.1,-0.078652,1.67E-06,6.84E-06,76.249,1111,7.59E-08,282.938816
6.99E-06,90.09,-0.072681,1.44E-06,6.84E-06,78.087,1111,7.96E-08,282.905213
7.08E-06,90.08,-0.075435,1.56E-06,6.90E-06,77.266,1111,8.01E-08,282.871014
6.99E-06,90.07,-0.072731,1.37E-06,6.85E-06,78.723,1111,7.73E-08,282.834437
6.87E-06,90.06,-0.068004,1.59E-06,6.68E-06,76.593,1111,7.92E-08,282.799941
6.92E-06,90.06,-0.068592,1.58E-06,6.74E-06,76.776,1111,7.18E-08,282.769014
6.79E-06,90.05,-0.065064,1.31E-06,6.66E-06,78.847,1111,7.28E-08,282.733031
6.90E-06,90.04,-0.041622,1.43E-06,6.75E-06,78.014,1111,7.81E-08,282.697048
6.96E-06,90.03,-0.050998,1.49E-06,6.80E-06,77.658,1111,7.82E-08,282.664634
7.01E-06,90.03,-0.038734,1.27E-06,6.90E-06,79.565,1111,8.47E-08,282.630733
6.93E-06,90.02,-0.034424,1.42E-06,6.78E-06,78.157,1111,8.89E-08,282.596534
7.09E-06,90.01,-0.036789,1.56E-06,6.92E-06,77.257,1111,8.92E-08,282.55847
6.96E-06,90,-0.037453,1.39E-06,6.82E-06,78.494,1111,8.96E-08,282.523677
7.04E-06,89.99,-0.033434,1.61E-06,6.85E-06,76.787,1111,9.16E-08,282.491263
7.10E-06,89.99,-0.030349,1.53E-06,6.94E-06,77.567,1111,9.52E-08,282.42465
6.97E-06,89.97,-0.034766,1.41E-06,6.83E-06,78.354,1111,9.49E-08,282.388667
7.05E-06,89.97,-0.02039,1.62E-06,6.86E-06,76.72,1111,9.73E-08,282.353577
7.03E-06,89.96,-0.026114,1.35E-06,6.90E-06,78.906,1111,9.78E-08,282.318784
7.03E-06,89.96,-0.023909,1.56E-06,6.86E-06,77.224,1111,9.46E-08,282.283693
6.93E-06,89.95,-0.022607,1.56E-06,6.75E-06,76.962,1111,9.61E-08,282.253361
6.88E-06,89.93,-0.063859,1.40E-06,6.74E-06,78.288,1111,9.44E-08,282.217675
6.98E-06,89.93,-0.073857,1.49E-06,6.82E-06,77.678,1111,9.27E-08,282.181098
6.96E-06,89.92,-0.086766,1.48E-06,6.80E-06,77.748,1111,9.28E-08,282.148684
7.07E-06,89.91,-0.108748,1.29E-06,6.96E-06,79.478,1111,9.41E-08,282.114485
6.92E-06,89.9,-0.108748,1.44E-06,6.76E-06,77.983,1111,9.45E-08,282.079395
6.79E-06,89.89,-0.107036,1.46E-06,6.63E-06,77.562,1111,9.38E-08,282.043115
7.02E-06,89.89,-0.108193,1.53E-06,6.85E-06,77.397,1111,9.17E-08,282.01189
7.12E-06,89.88,-0.108112,1.44E-06,6.97E-06,78.333,1111,9.05E-08,281.974718
6.91E-06,89.88,-0.109158,1.43E-06,6.76E-06,78.042,1111,9.04E-08,281.941114
6.88E-06,89.87,-0.10646,1.56E-06,6.71E-06,76.877,1111,8.28E-08,281.871528
6.90E-06,89.85,-0.107016,1.52E-06,6.73E-06,77.291,1111,7.89E-08,281.836735
7.01E-06,89.85,-0.103942,1.32E-06,6.88E-06,79.117,1111,8.02E-08,281.802833
6.87E-06,89.84,-0.111374,1.48E-06,6.71E-06,77.566,1111,8.39E-08,281.770419
6.88E-06,89.83,-0.107216,1.42E-06,6.73E-06,78.049,1111,8.15E-08,281.735329
7.01E-06,89.82,-0.106879,1.49E-06,6.86E-06,77.766,1111,7.75E-08,281.699643
6.80E-06,89.81,-0.113375,1.47E-06,6.64E-06,77.541,1111,7.65E-08,281.667229
6.92E-06,89.81,-0.112426,1.40E-06,6.78E-06,78.378,1111,7.27E-08,281.630354
6.94E-06,89.8,-0.117169,1.49E-06,6.78E-06,77.585,1111,7.17E-08,281.59794
7.02E-06,89.79,-0.114098,1.44E-06,6.87E-06,78.155,1111,7.08E-08,281.562552
6.98E-06,89.79,-0.11473,1.64E-06,6.78E-06,76.387,1111,6.72E-08,281.528651
6.93E-06,89.77,-0.106455,1.56E-06,6.75E-06,76.967,1111,8.32E-08,281.494155
6.93E-06,89.77,-0.103205,1.44E-06,6.78E-06,77.979,1111,8.24E-08,281.458173
7.02E-06,89.76,-0.104106,1.51E-06,6.85E-06,77.551,1111,8.25E-08,281.425164
7.02E-06,89.75,-0.10567,1.48E-06,6.87E-06,77.876,1111,7.99E-08,281.387694
6.91E-06,89.74,-0.107302,1.48E-06,6.75E-06,77.661,1111,7.78E-08,281.324353
6.77E-06,89.73,-0.105846,1.49E-06,6.61E-06,77.248,1111,7.80E-08,281.285099
7.12E-06,89.73,-0.106582,1.59E-06,6.94E-06,77.131,1111,7.99E-08,281.252982
7.07E-06,89.72,-0.103971,1.48E-06,6.91E-06,77.935,1111,7.62E-08,281.218189
7.04E-06,89.72,-0.104021,1.55E-06,6.87E-06,77.287,1111,7.72E-08,281.183693
6.93E-06,89.7,-0.102409,1.49E-06,6.77E-06,77.56,1111,7.85E-08,281.150684
6.91E-06,89.69,-0.100511,1.44E-06,6.76E-06,78,1111,7.78E-08,281.112917
6.77E-06,89.69,-0.098415,1.41E-06,6.62E-06,77.995,1111,7.67E-08,281.080206
7.10E-06,89.68,-0.098602,1.44E-06,6.95E-06,78.307,1111,7.11E-08,281.046305
7.05E-06,89.67,-0.069332,1.42E-06,6.91E-06,78.365,1111,7.17E-08,281.014783
6.95E-06,89.66,-0.054916,1.55E-06,6.78E-06,77.136,1111,7.33E-08,280.976421
7.10E-06,89.65,-0.051076,1.46E-06,6.94E-06,78.143,1111,7.30E-08,280.946386
6.93E-06,89.65,-0.041767,1.47E-06,6.77E-06,77.739,1111,7.49E-08,280.908619
6.99E-06,89.64,-0.036709,1.38E-06,6.85E-06,78.618,1111,7.93E-08,280.874123
6.84E-06,89.64,-0.036687,1.41E-06,6.70E-06,78.15,1111,7.98E-08,280.805726
7.03E-06,89.64,-0.039547,1.39E-06,6.89E-06,78.551,1111,8.49E-08,280.773015
6.92E-06,89.62,-0.037363,1.32E-06,6.79E-06,79.01,1111,6.95E-08,280.737627
7.13E-06,89.62,-0.033681,1.62E-06,6.95E-06,76.843,1111,7.16E-08,280.703726
6.83E-06,89.61,-0.028914,1.38E-06,6.69E-06,78.382,1111,7.35E-08,280.666851
6.93E-06,89.6,-0.028345,1.49E-06,6.77E-06,77.574,1111,7.30E-08,280.635923
7.01E-06,89.59,-0.027076,1.55E-06,6.84E-06,77.225,1111,7.38E-08,280.599346
7.15E-06,89.58,-0.035552,1.45E-06,7.00E-06,78.309,1111,7.43E-08,280.566932
6.97E-06,89.58,-0.036506,1.41E-06,6.82E-06,78.357,1111,7.30E-08,280.536302
6.90E-06,89.57,-0.03761,1.57E-06,6.72E-06,76.888,1111,7.60E-08,280.497345
7.00E-06,89.56,-0.03314,1.48E-06,6.84E-06,77.756,1111,7.59E-08,280.46166
7.21E-06,89.55,-0.024928,1.52E-06,7.05E-06,77.86,1111,7.83E-08,280.42657
7.11E-06,89.54,-0.029822,1.44E-06,6.96E-06,78.322,1111,7.89E-08,280.395345
6.97E-06,89.54,-0.034353,1.42E-06,6.82E-06,78.265,1111,7.79E-08,280.359957
6.88E-06,89.53,-0.035199,1.40E-06,6.73E-06,78.274,1111,7.79E-08,280.292155
6.81E-06,89.52,-0.028146,1.40E-06,6.67E-06,78.146,1111,7.81E-08,280.25647
6.94E-06,89.51,-0.059697,1.48E-06,6.78E-06,77.71,1111,7.72E-08,280.221676
7.02E-06,89.5,-0.075823,1.59E-06,6.84E-06,76.9,1111,7.84E-08,280.189857
6.97E-06,89.5,-0.09316,1.50E-06,6.81E-06,77.57,1111,8.17E-08,280.151793
6.78E-06,89.49,-0.096733,1.22E-06,6.67E-06,79.613,1111,8.19E-08,280.120271
6.83E-06,89.48,-0.104636,1.56E-06,6.65E-06,76.788,1111,8.71E-08,280.084883
7.12E-06,89.48,-0.103945,1.57E-06,6.94E-06,77.281,1111,8.36E-08,280.050684
7.04E-06,89.46,-0.107445,1.48E-06,6.88E-06,77.875,1111,8.35E-08,280.017378
6.88E-06,89.46,-0.102491,1.46E-06,6.73E-06,77.795,1111,8.07E-08,279.983477
7.05E-06,89.45,-0.102659,1.25E-06,6.94E-06,79.771,1111,8.32E-08,279.946899
6.89E-06,89.44,-0.098882,1.34E-06,6.76E-06,78.782,1111,9.04E-08,279.914188
6.91E-06,89.44,-0.097017,1.43E-06,6.77E-06,78.076,1111,9.07E-08,279.877313
7.10E-06,89.42,-0.084802,1.57E-06,6.93E-06,77.213,1111,9.25E-08,279.845196
6.87E-06,89.42,-0.078831,1.44E-06,6.71E-06,77.89,1111,9.42E-08,279.807132
7.17E-06,89.41,-0.072313,1.55E-06,7.00E-06,77.466,1111,9.18E-08,279.741411
7.05E-06,89.4,-0.068409,1.53E-06,6.88E-06,77.49,1111,9.28E-08,279.707213
6.94E-06,89.39,-0.059439,1.41E-06,6.79E-06,78.256,1111,8.96E-08,279.670338
7.06E-06,89.38,-0.056031,1.53E-06,6.90E-06,77.513,1111,9.02E-08,279.640303
6.95E-06,89.38,-0.0694,1.53E-06,6.78E-06,77.312,1111,9.57E-08,279.602239
6.88E-06,89.37,-0.070231,1.49E-06,6.71E-06,77.524,1111,9.58E-08,279.565364
6.98E-06,89.36,-0.068098,1.60E-06,6.80E-06,76.736,1111,9.78E-08,279.534734
6.93E-06,89.35,-0.06379,1.34E-06,6.80E-06,78.862,1111,9.95E-08,279.500238
7.10E-06,89.35,-0.037465,1.49E-06,6.94E-06,77.848,1111,9.94E-08,279.463363
6.97E-06,89.34,-0.059121,1.23E-06,6.86E-06,79.841,1111,1.01E-07,279.432733
6.98E-06,89.33,-0.066516,1.55E-06,6.80E-06,77.142,1111,1.00E-07,279.398832
6.95E-06,89.32,-0.063122,1.52E-06,6.78E-06,77.344,1111,9.64E-08,279.363742
6.93E-06,89.32,-0.06195,1.33E-06,6.80E-06,78.97,1111,9.61E-08,279.328354
6.94E-06,89.3,-0.060632,1.35E-06,6.81E-06,78.81,1111,1.03E-07,279.292669
7.03E-06,89.3,-0.060881,1.48E-06,6.87E-06,77.819,1111,1.04E-07,279.223974
6.90E-06,89.29,-0.067035,1.46E-06,6.75E-06,77.752,1111,1.00E-07,279.188884
6.98E-06,89.28,-0.07124,1.29E-06,6.86E-06,79.354,1111,9.49E-08,279.157064
6.79E-06,89.27,-0.069218,1.58E-06,6.60E-06,76.561,1111,9.70E-08,279.122866
7.04E-06,89.26,-0.063503,1.49E-06,6.88E-06,77.807,1111,9.66E-08,279.089262
6.87E-06,89.26,-0.067703,1.57E-06,6.69E-06,76.795,1111,9.49E-08,279.050008
6.92E-06,89.25,-0.075036,1.53E-06,6.75E-06,77.235,1111,9.66E-08,279.016999
7.03E-06,89.24,-0.0707,1.49E-06,6.87E-06,77.732,1111,9.50E-08,278.982801
6.90E-06,89.24,-0.072201,1.46E-06,6.75E-06,77.769,1111,9.63E-08,278.950684
6.84E-06,89.22,-0.071487,1.57E-06,6.66E-06,76.729,1111,9.57E-08,278.916783
6.90E-06,89.21,-0.038651,1.62E-06,6.70E-06,76.448,1111,9.79E-08,278.884369
6.96E-06,89.21,-0.007831,1.26E-06,6.85E-06,79.538,1111,1.04E-07,278.845115
7.05E-06,89.2,-0.003462,1.56E-06,6.87E-06,77.204,1111,1.04E-07,278.814485
6.74E-06,89.19,0.003806,1.45E-06,6.58E-06,77.566,1111,1.03E-07,278.77761
6.98E-06,89.19,-0.033626,1.48E-06,6.82E-06,77.723,1111,1.02E-07,278.708619
6.99E-06,89.18,-0.068438,1.38E-06,6.85E-06,78.64,1111,9.76E-08,278.677691
6.95E-06,89.17,-0.078602,1.58E-06,6.76E-06,76.861,1111,9.56E-08,278.642601
7.11E-06,89.16,-0.085954,1.55E-06,6.94E-06,77.406,1111,9.82E-08,278.606023
7.00E-06,89.16,-0.084243,1.45E-06,6.84E-06,78.019,1111,9.77E-08,278.570933
7.02E-06,89.14,-0.087743,1.43E-06,6.87E-06,78.238,1111,9.14E-08,278.538221
6.91E-06,89.13,-0.091312,1.49E-06,6.75E-06,77.58,1111,9.07E-08,278.502536
6.85E-06,89.13,-0.087343,1.49E-06,6.69E-06,77.439,1111,9.00E-08,278.468635
6.95E-06,89.12,-0.087308,1.52E-06,6.78E-06,77.382,1111,8.81E-08,278.433544
6.90E-06,89.12,-0.086454,1.55E-06,6.73E-06,77.043,1111,8.47E-08,278.402617
6.91E-06,89.1,-0.098275,1.39E-06,6.77E-06,78.382,1111,8.40E-08,278.367229
6.89E-06,89.1,-0.084632,1.42E-06,6.74E-06,78.114,1111,8.42E-08,278.332139
7.10E-06,89.09,-0.060314,1.26E-06,6.99E-06,79.821,1111,8.54E-08,278.299724
7.00E-06,89.08,-0.041959,1.39E-06,6.86E-06,78.525,1111,8.90E-08,278.264634
7.06E-06,89.08,-0.037038,1.48E-06,6.90E-06,77.897,1111,8.78E-08,278.226272
7.04E-06,89.06,-0.038575,1.46E-06,6.89E-06,78.007,1111,8.77E-08,278.15847
7.11E-06,89.05,-0.067752,1.37E-06,6.98E-06,78.891,1111,8.05E-08,278.123379
6.87E-06,89.05,-0.076478,1.43E-06,6.72E-06,77.978,1111,7.37E-08,278.090965
6.74E-06,89.04,-0.087404,1.59E-06,6.54E-06,76.319,1111,7.17E-08,278.057064
6.96E-06,89.03,-0.090435,1.56E-06,6.78E-06,77.081,1111,7.45E-08,278.022271
6.92E-06,89.03,-0.0837,1.59E-06,6.74E-06,76.709,1111,7.76E-08,277.986883
6.78E-06,89.02,-0.081151,1.41E-06,6.63E-06,78.005,1111,7.68E-08,277.955658
6.87E-06,89.01,-0.078761,1.34E-06,6.74E-06,78.761,1111,7.67E-08,277.917892
6.97E-06,89,-0.084896,1.42E-06,6.82E-06,78.261,1111,7.70E-08,277.882504
6.92E-06,88.99,-0.087984,1.26E-06,6.80E-06,79.519,1111,7.77E-08,277.849197
6.99E-06,88.99,-0.089089,1.51E-06,6.82E-06,77.542,1111,7.96E-08,277.816188
6.95E-06,88.98,-0.098492,1.48E-06,6.79E-06,77.681,1111,7.91E-08,277.779908
6.91E-06,88.97,-0.096898,1.44E-06,6.76E-06,77.953,1111,7.97E-08,277.746305
7.11E-06,88.96,-0.091574,1.43E-06,6.96E-06,78.41,1111,7.97E-08,277.710619
7.13E-06,88.95,-0.093571,1.54E-06,6.97E-06,77.566,1111,8.07E-08,277.644899
6.99E-06,88.95,-0.10218,1.46E-06,6.84E-06,77.932,1111,7.99E-08,277.605942
6.91E-06,88.94,-0.087681,1.38E-06,6.77E-06,78.477,1111,7.91E-08,277.578286
7.05E-06,88.93,-0.066562,1.36E-06,6.92E-06,78.906,1111,7.70E-08,277.53933
7.07E-06,88.92,-0.062921,1.55E-06,6.90E-06,77.295,1111,7.42E-08,277.508997
7.00E-06,88.91,-0.060031,1.52E-06,6.84E-06,77.468,1111,7.92E-08,277.470933
7.07E-06,88.91,-0.051734,1.55E-06,6.89E-06,77.302,1111,8.37E-08,277.435842
7.05E-06,88.9,-0.049295,1.48E-06,6.89E-06,77.918,1111,8.21E-08,277.399562
6.88E-06,88.89,-0.053783,1.33E-06,6.75E-06,78.835,1111,8.33E-08,277.366553
6.86E-06,88.88,-0.051967,1.49E-06,6.70E-06,77.429,1111,8.24E-08,277.332057
7.06E-06,88.87,-0.048763,1.55E-06,6.89E-06,77.343,1111,8.08E-08,277.297562
6.76E-06,88.87,-0.044488,1.32E-06,6.63E-06,78.718,1111,7.91E-08,277.264255
6.95E-06,88.86,-0.040837,1.34E-06,6.82E-06,78.906,1111,8.24E-08,277.227381
6.93E-06,88.85,-0.042338,1.57E-06,6.75E-06,76.904,1111,8.34E-08,277.195561
7.03E-06,88.84,-0.0361,1.46E-06,6.88E-06,78.004,1111,8.11E-08,277.158686
6.72E-06,88.83,-0.060083,1.36E-06,6.58E-06,78.28,1111,7.83E-08,277.091182
6.81E-06,88.83,-0.088849,1.36E-06,6.67E-06,78.506,1111,8.32E-08,277.054604
7.07E-06,88.82,-0.098309,1.49E-06,6.91E-06,77.795,1111,8.43E-08,277.021595
7.09E-06,88.81,-0.112185,1.53E-06,6.93E-06,77.555,1111,8.42E-08,276.987099
7.13E-06,88.8,-0.114185,1.60E-06,6.95E-06,77.04,1111,8.91E-08,276.954983
6.97E-06,88.79,-0.108371,1.39E-06,6.84E-06,78.549,1111,8.92E-08,276.920189
6.85E-06,88.79,-0.114336,1.48E-06,6.69E-06,77.545,1111,9.12E-08,276.887478
7.02E-06,88.78,-0.113179,1.38E-06,6.88E-06,78.662,1111,9.15E-08,276.851495
6.90E-06,88.77,-0.089427,1.48E-06,6.74E-06,77.626,1111,9.04E-08,276.813728
6.80E-06,88.76,-0.070788,1.60E-06,6.61E-06,76.399,1111,9.11E-08,276.781909
6.79E-06,88.75,-0.053715,1.48E-06,6.63E-06,77.412,1111,8.86E-08,276.745629
6.95E-06,88.75,-0.039593,1.29E-06,6.83E-06,79.287,1111,8.68E-08,276.711728
7.01E-06,88.74,-0.030313,1.64E-06,6.81E-06,76.441,1111,8.99E-08,276.679016
7.04E-06,88.73,-0.0284,1.45E-06,6.89E-06,78.117,1111,8.96E-08,276.646007
7.04E-06,88.72,-0.035867,1.35E-06,6.91E-06,78.979,1111,9.11E-08,276.574339
7.00E-06,88.71,-0.041645,1.53E-06,6.83E-06,77.367,1111,9.23E-08,276.543709
7.06E-06,88.71,-0.076662,1.41E-06,6.92E-06,78.464,1111,9.23E-08,276.505942
7.07E-06,88.7,-0.077662,1.69E-06,6.87E-06,76.199,1111,9.23E-08,276.469365
6.83E-06,88.69,-0.072162,1.58E-06,6.64E-06,76.647,1111,9.56E-08,276.435464
7.01E-06,88.68,-0.062102,1.37E-06,6.88E-06,78.716,1111,9.55E-08,276.403644
6.91E-06,88.67,-0.03911,1.50E-06,6.74E-06,77.467,1111,9.73E-08,276.368256
6.73E-06,88.67,-0.033158,1.46E-06,6.56E-06,77.41,1111,9.11E-08,276.333166
7.05E-06,88.66,-0.029673,1.47E-06,6.89E-06,77.997,1111,9.08E-08,276.297481
6.99E-06,88.65,-0.029067,1.33E-06,6.86E-06,79.058,1111,9.20E-08,276.262687
7.12E-06,88.65,-0.02331,1.38E-06,6.99E-06,78.824,1111,9.59E-08,276.230571
6.94E-06,88.64,-0.02737,1.43E-06,6.79E-06,78.147,1111,9.58E-08,276.195183
6.95E-06,88.63,-0.02484,1.35E-06,6.82E-06,78.827,1111,9.43E-08,276.163661
6.85E-06,88.62,-0.019239,1.59E-06,6.67E-06,76.576,1111,9.47E-08,276.126191
6.88E-06,88.61,-0.030035,1.45E-06,6.73E-06,77.865,1111,9.64E-08,276.090803
6.99E-06,88.6,-0.032372,1.51E-06,6.82E-06,77.487,1111,9.56E-08,276.022109
6.92E-06,88.6,-0.032106,1.38E-06,6.78E-06,78.477,1111,9.41E-08,275.992668
6.97E-06,88.59,-0.043041,1.43E-06,6.82E-06,78.147,1111,9.16E-08,275.955496
6.85E-06,88.58,-0.049446,1.39E-06,6.71E-06,78.3,1111,9.38E-08,275.919216
6.99E-06,88.57,-0.049868,1.51E-06,6.82E-06,77.527,1111,9.27E-08,275.887694
6.80E-06,88.57,-0.050418,1.39E-06,6.66E-06,78.171,1111,9.07E-08,275.850225
7.20E-06,88.56,-0.048959,1.50E-06,7.05E-06,77.964,1111,8.92E-08,275.815729
6.91E-06,88.55,-0.04178,1.50E-06,6.75E-06,77.478,1111,8.89E-08,275.780936
6.96E-06,88.54,-0.035108,1.37E-06,6.83E-06,78.684,1111,8.58E-08,275.748224
7.12E-06,88.53,-0.041891,1.54E-06,6.96E-06,77.501,1111,7.98E-08,275.71462
7.15E-06,88.53,-0.040635,1.61E-06,6.97E-06,76.993,1111,8.28E-08,275.681017
6.97E-06,88.51,-0.056762,1.55E-06,6.80E-06,77.129,1111,8.68E-08,275.646223
6.97E-06,88.51,-0.0765,1.35E-06,6.83E-06,78.821,1111,8.73E-08,275.610241
7.02E-06,88.5,-0.079496,1.31E-06,6.90E-06,79.256,1111,9.21E-08,275.57634
7.04E-06,88.49,-0.093198,1.50E-06,6.88E-06,77.706,1111,9.22E-08,275.50943
7.02E-06,88.49,-0.092065,1.49E-06,6.86E-06,77.724,1111,8.32E-08,275.472852
6.77E-06,88.48,-0.09748,1.39E-06,6.63E-06,78.14,1111,8.26E-08,275.439843
7.02E-06,88.47,-0.099568,1.43E-06,6.88E-06,78.261,1111,8.15E-08,275.405348
6.98E-06,88.46,-0.101543,1.42E-06,6.83E-06,78.279,1111,8.24E-08,275.370852
6.97E-06,88.45,-0.100713,1.48E-06,6.81E-06,77.705,1111,7.98E-08,275.336356
7.29E-06,88.45,-0.096635,1.41E-06,7.15E-06,78.822,1111,7.93E-08,275.299778
6.95E-06,88.44,-0.099766,1.51E-06,6.79E-06,77.496,1111,7.91E-08,275.26677
6.92E-06,88.43,-0.10033,1.46E-06,6.77E-06,77.819,1111,7.88E-08,275.233463
6.88E-06,88.42,-0.098889,1.43E-06,6.73E-06,77.973,1111,7.23E-08,275.198967
6.83E-06,88.41,-0.094882,1.46E-06,6.67E-06,77.612,1111,7.16E-08,275.164769
6.81E-06,88.41,-0.090004,1.52E-06,6.64E-06,77.088,1111,7.16E-08,275.131165
6.90E-06,88.4,-0.091484,1.45E-06,6.74E-06,77.844,1111,7.11E-08,275.096372
6.99E-06,88.39,-0.08677,1.49E-06,6.83E-06,77.713,1111,7.00E-08,275.062768
6.95E-06,88.38,-0.088452,1.60E-06,6.76E-06,76.696,1111,7.26E-08,274.991398
6.94E-06,88.38,-0.079616,1.34E-06,6.81E-06,78.855,1111,7.37E-08,274.953928
6.93E-06,88.37,-0.082034,1.34E-06,6.80E-06,78.893,1111,7.09E-08,274.923596
6.90E-06,88.36,-0.080568,1.41E-06,6.75E-06,78.212,1111,7.00E-08,274.889397
6.77E-06,88.35,-0.080976,1.44E-06,6.62E-06,77.705,1111,6.87E-08,274.855794
7.00E-06,88.34,-0.082621,1.46E-06,6.85E-06,77.927,1111,6.10E-08,274.819811
7.06E-06,88.33,-0.087557,1.38E-06,6.92E-06,78.713,1111,5.91E-08,274.784126
6.85E-06,88.33,-0.085357,1.29E-06,6.73E-06,79.176,1111,6.32E-08,274.751117
6.82E-06,88.32,-0.079062,1.46E-06,6.66E-06,77.632,1111,6.51E-08,274.716323
6.89E-06,88.31,-0.08279,1.52E-06,6.72E-06,77.276,1111,6.67E-08,274.680043
7.02E-06,88.31,-0.086296,1.55E-06,6.85E-06,77.227,1111,6.59E-08,274.648224
6.86E-06,88.3,-0.084105,1.51E-06,6.69E-06,77.261,1111,6.77E-08,274.613431
6.84E-06,88.29,-0.084356,1.42E-06,6.69E-06,78.032,1111,6.82E-08,274.579232
7.09E-06,88.28,-0.078336,1.34E-06,6.97E-06,79.098,1111,6.89E-08,274.547116
7.03E-06,88.28,-0.074178,1.49E-06,6.87E-06,77.715,1111,7.08E-08,274.509943
6.95E-06,88.28,-0.072519,1.37E-06,6.81E-06,78.632,1111,7.39E-08,274.442141
6.93E-06,88.27,-0.073898,1.52E-06,6.76E-06,77.324,1111,7.49E-08,274.407943
6.86E-06,88.26,-0.077052,1.40E-06,6.72E-06,78.215,1111,7.54E-08,274.374042
6.83E-06,88.25,-0.076156,1.54E-06,6.66E-06,76.99,1111,7.55E-08,274.342222
6.95E-06,88.24,-0.07472,1.46E-06,6.79E-06,77.873,1111,7.85E-08,274.301779
7.10E-06,88.24,-0.075086,1.61E-06,6.92E-06,76.928,1111,8.04E-08,274.26877
6.99E-06,88.23,-0.079346,1.44E-06,6.84E-06,78.118,1111,8.00E-08,274.234869
7.00E-06,88.22,-0.079894,1.59E-06,6.82E-06,76.91,1111,8.38E-08,274.20186
6.92E-06,88.21,-0.078922,1.50E-06,6.76E-06,77.505,1111,7.99E-08,274.169149
6.81E-06,88.2,-0.078684,1.50E-06,6.64E-06,77.301,1111,8.02E-08,274.131976
6.74E-06,88.2,-0.083507,1.51E-06,6.57E-06,77.015,1111,8.10E-08,274.100157
6.71E-06,88.19,-0.088158,1.41E-06,6.56E-06,77.888,1111,8.08E-08,274.061795
6.77E-06,88.18,-0.082981,1.40E-06,6.63E-06,78.067,1111,7.79E-08,274.029976
6.95E-06,88.17,-0.079586,1.34E-06,6.82E-06,78.893,1111,7.83E-08,273.99429
7.10E-06,88.16,-0.073956,1.54E-06,6.93E-06,77.456,1111,7.83E-08,273.925894
6.99E-06,88.16,-0.07001,1.44E-06,6.84E-06,78.135,1111,7.75E-08,273.893182
6.96E-06,88.15,-0.079155,1.46E-06,6.81E-06,77.896,1111,7.60E-08,273.858686
6.99E-06,88.14,-0.080137,1.46E-06,6.84E-06,77.981,1111,7.77E-08,273.823298
7.08E-06,88.13,-0.090222,1.37E-06,6.95E-06,78.808,1111,7.73E-08,273.786721
6.99E-06,88.12,-0.092101,1.61E-06,6.80E-06,76.675,1111,7.76E-08,273.752225
7.03E-06,88.12,-0.092718,1.44E-06,6.88E-06,78.18,1111,7.71E-08,273.719811
6.98E-06,88.11,-0.093208,1.57E-06,6.80E-06,76.999,1111,7.64E-08,273.686207
